GameId,Month,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,SeriesFirstDown,Yards,Formation,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,IsSack,IsChallenge,IsChallengeReversed,IsMeasurement,IsInterception,IsFumble,IsPenalty,IsTwoPointConversion,IsTwoPointConversionSuccessful,YardLineFixed,YardLineDirection,IsPenaltyAccepted,IsNoPlay,PenaltyYards
2022090800,September,3,1,19,BUF,LA,3,5,38,1,6,SHOTGUN,PASS,0,1,0,0,0,0,0,0,0,0,0,0,0,38,OWN,0,0,0
2022090800,September,4,15,0,BUF,LA,3,7,47,1,47,SHOTGUN,PASS,0,1,0,0,0,0,0,0,0,0,0,0,0,47,OWN,0,0,0
2022090800,September,4,11,1,BUF,LA,1,10,41,0,1,SHOTGUN,PASS,0,1,0,0,0,0,0,0,0,0,0,0,0,41,OWN,0,0,0
2022090800,September,4,9,33,BUF,LA,3,4,47,1,53,SHOTGUN,PASS,0,1,0,1,0,0,0,0,0,0,0,0,0,47,OWN,0,0,0
2022090800,September,3,0,37,BUF,LA,1,10,44,0,0,SHOTGUN,PASS,0,1,1,0,0,0,0,0,0,0,0,0,0,44,OWN,0,0,0
2022090800,September,3,5,25,LA,BUF,3,18,100,0,0,NO HUDDLE SHOTGUN,PASS,0,1,1,0,0,0,0,0,0,0,0,0,0,0,OPP,0,0,0
2022090800,September,2,0,26,LA,BUF,2,19,62,0,-1,SHOTGUN,PASS,0,1,0,0,0,0,0,0,0,0,0,0,0,38,OPP,0,0,0
2022090800,September,4,4,33,LA,BUF,3,2,26,1,8,NO HUDDLE SHOTGUN,PASS,0,1,0,0,0,0,0,0,0,0,0,0,0,26,OWN,0,0,0
2022090800,September,1,8,25,LA,BUF,3,8,19,1,23,SHOTGUN,PASS,0,1,0,0,0,0,0,0,0,0,0,0,0,19,OWN,0,0,0
2022090800,September,1,7,23,LA,BUF,2,9,43,1,10,NO HUDDLE SHOTGUN,PASS,0,1,0,0,0,0,0,0,0,0,0,0,0,43,OWN,0,0,0
2022090800,September,1,5,53,LA,BUF,3,14,49,0,6,NO HUDDLE SHOTGUN,PASS,0,1,0,0,0,0,0,0,0,0,0,0,0,49,OWN,0,0,0
2022090800,September,1,0,17,LA,BUF,2,10,24,0,6,NO HUDDLE SHOTGUN,PASS,0,1,0,0,0,0,0,0,0,0,0,0,0,24,OWN,0,0,0
2022090800,September,2,15,0,LA,BUF,3,4,30,0,1,SHOTGUN,PASS,0,1,0,0,0,0,0,0,0,0,0,0,0,30,OWN,0,0,0
2022090800,September,2,8,9,LA,BUF,2,6,44,0,0,UNDER CENTER,PASS,0,1,1,0,0,0,0,0,0,0,0,0,0,44,OWN,0,0,0
2022090800,September,2,8,4,LA,BUF,3,6,44,1,12,SHOTGUN,PASS,0,1,0,0,0,0,0,0,0,0,0,0,0,44,OWN,0,0,0
